rank~pct~first_name~counts~probability
140~100%~Cornelia~208805~1:463
141~100%~Stefanie~208582~1:464
142~ 99%~Lutz~205785~1:470
143~100%~Annette~205046~1:471
144~100%~Anke~194495~1:497
145~100%~Heidi~191709~1:504
146~100%~Angela~191627~1:505
147~100%~Michaela~191115~1:506
148~100%~Holger~190946~1:506
149~100%~Hans-Jürgen~190069~1:509
150~100%~Dagmar~189348~1:511
151~100%~Johanna~186693~1:518
152~100%~Richard~185975~1:520
153~100%~Hubert~183660~1:526
154~100%~Christina~182429~1:530
155~100%~Anton~181887~1:532
156~100%~Udo~175755~1:550
157~100%~Melanie~173990~1:556
158~100%~Katrin~173491~1:557
159~100%~Dietmar~170458~1:567
160~100%~Roswitha~170355~1:568
161~100%~Hartmut~170204~1:568
162~100%~Annemarie~168576~1:573
163~100%~Sylvia~167121~1:578
164~100%~Christoph~165110~1:586
165~100%~Oliver~164024~1:589
166~100%~Erna~163525~1:591
167~100%~Margot~162214~1:596
168~100%~Stephan~162008~1:597
169~100%~Hans-Joachim~160255~1:603
170~100%~Albert~159498~1:606
171~100%~Daniel~156634~1:617
172~100%~Ludwig~156545~1:618
173~100%~Reinhold~155844~1:620
174~100%~Detlef~155150~1:623
175~100%~Iris~146426~1:660
176~100%~Alexandra~145722~1:663
177~100%~Katja~142246~1:680
178~100%~Margret~139997~1:691
179~100%~Astrid~139330~1:694
180~100%~Adolf~138965~1:696
181~100%~Anne~137835~1:701
182~100%~Margit~134576~1:718
183~100%~Sven~134264~1:720
184~100%~Marlies~131394~1:736
185~100%~Reiner~130085~1:743
186~100%~Steffen~129673~1:746
187~100%~Helene~126286~1:766
188~100%~Julia~126100~1:767
189~100%~Axel~124966~1:774
190~100%~Carmen~124553~1:776
191~100%~Ilona~124070~1:779
192~100%~Eberhard~122292~1:791
193~100%~Torsten~121523~1:796
194~100%~Heiko~121449~1:796
195~100%~Hedwig~121394~1:796
196~100%~Sebastian~118093~1:819
197~ 71%~Kai~117576~1:822
198~100%~Jan~116234~1:832
199~100%~Kathrin~115612~1:836
~~~~
200~100%~Mario~113178~1:854
201~100%~Thorsten~113127~1:855
202~100%~Antje~112764~1:857
203~100%~Jochen~111005~1:871
204~100%~Lieselotte~110659~1:874
205~100%~Olaf~110588~1:874
206~100%~Anni~109835~1:880
207~100%~Dorothea~108281~1:893
208~100%~Waldemar~107821~1:897
209~100%~Yvonne~107494~1:899
210~100%~Hilde~107427~1:900
211~100%~Alois~106428~1:908
212~100%~Hans-Peter~106323~1:909
213~100%~Ingo~105965~1:912
214~100%~Konrad~104428~1:926
215~100%~Carsten~104295~1:927
216~100%~Gerlinde~104203~1:928
217~100%~Martha~103399~1:935
218~100%~Bruno~102968~1:939
219~100%~Lydia~101894~1:949
220~100%~Agnes~101228~1:955
221~100%~Rüdiger~101220~1:955
222~100%~Stephanie~98947~1:977
223~100%~Friedhelm~98703~1:979
224~100%~Tobias~97011~1:997
225~100%~Nadine~96543~1:1,001
226~100%~Heidrun~96207~1:1,005
227~100%~Marco~96050~1:1,007
228~100%~Armin~95069~1:1,017
229~100%~Ines~94631~1:1,022
230~100%~Alfons~94334~1:1,025
231~100%~Edeltraud~93858~1:1,030
232~100%~Olga~93735~1:1,031
233~100%~Winfried~93353~1:1,036
234~100%~Rudi~93129~1:1,038
235~100%~Erhard~93027~1:1,039
236~100%~Else~92748~1:1,042
237~100%~Britta~92313~1:1,047
238~100%~Marita~91886~1:1,052
239~100%~Vera~91577~1:1,056
240~100%~Max~91567~1:1,056
241~100%~Gabi~91324~1:1,059
242~100%~Marina~91116~1:1,061
243~100%~Viktor~90912~1:1,063
244~100%~Carola~89954~1:1,075
245~100%~Rosa~89501~1:1,080
246~100%~Egon~89068~1:1,085
247~100%~Luise~88681~1:1,090
248~100%~Charlotte~88672~1:1,090
249~100%~Ewald~87886~1:1,100
250~100%~Sieglinde~87471~1:1,105
251~100%~Andre~87252~1:1,108
252~100%~Diana~86371~1:1,119
253~100%~Ellen~85946~1:1,125
254~100%~Klaus-Dieter~84591~1:1,143
255~100%~Franziska~82530~1:1,171
256~100%~Herta~81293~1:1,189
257~100%~Bianca~80923~1:1,195
258~100%~Jakob~80622~1:1,199
259~100%~Harry~80619~1:1,199
260~100%~Karlheinz~80014~1:1,208
261~100%~Kirsten~79261~1:1,220
262~100%~Veronika~78470~1:1,232
263~100%~Elvira~78418~1:1,233
264~100%~Annegret~77614~1:1,246
265~100%~Karsten~77466~1:1,248
266~100%~Florian~76128~1:1,270
267~100%~Käthe~76081~1:1,271
268~100%~Claus~75316~1:1,284
269~100%~Hans-Dieter~74880~1:1,291
270~100%~Frieda~74817~1:1,292
271~100%~Lisa~74766~1:1,293
272~100%~Achim~74656~1:1,295
273~100%~Eugen~73415~1:1,317
274~100%~Irma~72401~1:1,335
275~100%~Edgar~71090~1:1,360
276~100%~Ina~71087~1:1,360
277~100%~Sascha~70565~1:1,370
278~100%~Eduard~69846~1:1,384
279~100%~Marlene~69732~1:1,386
280~100%~Patrick~69408~1:1,393
281~100%~Ramona~68391~1:1,414
282~100%~Brunhilde~67424~1:1,434
283~100%~Theresia~67381~1:1,435
284~100%~Mathias~67334~1:1,436
285~100%~Heidemarie~66587~1:1,452
286~100%~Marc~66450~1:1,455
287~100%~Nina~66383~1:1,456
288~100%~Uta~66034~1:1,464
289~100%~Theo~65042~1:1,486
290~100%~Marcus~64684~1:1,495
291~100%~Sabrina~64001~1:1,511
292~100%~Adelheid~63025~1:1,534
293~100%~Guido~61887~1:1,562
294~100%~Lars~61414~1:1,574
295~100%~Hanna~60494~1:1,598
296~100%~Rene~60413~1:1,600
297~100%~Franz-Josef~59969~1:1,612
298~100%~Anette~59571~1:1,623
299~100%~Gertraud~59529~1:1,624
~~~~
300~100%~Eckhard~58798~1:1,644
301~100%~Marga~58652~1:1,648
302~100%~Verena~57850~1:1,671
303~100%~Gottfried~57554~1:1,680
304~100%~Jana~57352~1:1,686
305~100%~Arno~57030~1:1,695
306~100%~David~56546~1:1,710
307~100%~Jun~56398~1:1,714
308~100%~Magdalena~55612~1:1,738
309~100%~Dietrich~54629~1:1,770
310~100%~Philipp~54607~1:1,770
311~100%~Burkhard~54409~1:1,777
312~100%~Berthold~54399~1:1,777
313~100%~Irina~53497~1:1,807
314~100%~Corinna~52645~1:1,836
315~100%~Eva-Maria~52423~1:1,844
316~100%~Evelyn~52331~1:1,847
317~100%~Klara~51941~1:1,861
318~100%~Tatjana~51626~1:1,873
319~100%~Wilma~51498~1:1,877
320~100%~Elena~51243~1:1,887
321~100%~Gaby~51073~1:1,893
322~ 88%~Friedel~51071~1:1,893
323~100%~Arnold~50555~1:1,912
324~100%~Mechthild~49706~1:1,945
325~100%~Judith~49466~1:1,954
326~100%~Emma~49384~1:1,958
327~100%~Heide~49382~1:1,958
328~100%~Gerald~49225~1:1,964
329~100%~Theodor~49205~1:1,965
330~100%~Hans-Georg~48796~1:1,981
331~100%~Karola~48696~1:1,985
332~100%~Marcel~48588~1:1,990
333~100%~Artur~48311~1:2,001
334~100%~Jennifer~47855~1:2,020
335~100%~Emil~47583~1:2,032
336~100%~Therese~47486~1:2,036
337~100%~Ralph~46711~1:2,070
338~100%~Klaus-Peter~46542~1:2,077
339~100%~Tina~46328~1:2,087
340~100%~Fred~45844~1:2,109
341~100%~Gustav~45509~1:2,124
342~100%~Edmund~44849~1:2,156
343~100%~Sarah~44590~1:2,168
344~100%~Marie~44351~1:2,180
345~100%~Maik~43663~1:2,214
346~100%~Isolde~43169~1:2,240
347~100%~Lore~43045~1:2,246
348~100%~Ferdinand~43025~1:2,247
349~100%~Paula~42986~1:2,249
350~100%~Jessica~42741~1:2,262
351~100%~Bodo~42373~1:2,282
352~100%~Ronald~42224~1:2,290
353~100%~Eleonore~42032~1:2,300
354~100%~August~41924~1:2,306
355~100%~Kornelia~41497~1:2,330
356~100%~Waltraut~41225~1:2,345
357~100%~Benjamin~41182~1:2,348
358~100%~Hans-Werner~41087~1:2,353
359~100%~Steffi~40641~1:2,379
360~100%~Mathilde~40640~1:2,379
361~100%~Dennis~40465~1:2,389
362~100%~Maren~40373~1:2,395
363~100%~Björn~40341~1:2,397
364~100%~Liane~40325~1:2,397
365~100%~Dorothee~40163~1:2,407
366~100%~Thea~40097~1:2,411
367~100%~Felix~39885~1:2,424
368~100%~Regine~39464~1:2,450
369~100%~Willy~39323~1:2,459
370~100%~Annett~38795~1:2,492
371~100%~Elsbeth~38525~1:2,509
372~100%~Manuel~38180~1:2,532
373~100%~Leo~38126~1:2,536
374~100%~Mike~37774~1:2,559
375~100%~Hugo~37556~1:2,574
376~100%~Henning~37217~1:2,598
377~100%~Sibylle~36792~1:2,628
378~100%~Gert~36552~1:2,645
379~100%~Marie-Luise~36546~1:2,645
380~100%~Patricia~36377~1:2,658
381~100%~Frauke~36201~1:2,671
382~100%~Roman~35972~1:2,688
383~100%~Wolfram~35592~1:2,716
384~100%~Pia~35566~1:2,718
385~100%~Sybille~35291~1:2,739
386~100%~Margrit~34969~1:2,765
387~100%~Berta~34280~1:2,820
388~100%~Simon~34247~1:2,823
389~100%~Oskar~34127~1:2,833
390~100%~Gregor~33878~1:2,854
391~100%~Kristina~33729~1:2,866
392~100%~Brigitta~33714~1:2,868
393~100%~Gunter~33678~1:2,871
394~100%~Karla~33561~1:2,881
395~100%~Gabriela~33388~1:2,896
396~100%~Liselotte~33304~1:2,903
397~100%~Marlis~32896~1:2,939
398~100%~Juliane~32892~1:2,939
399~100%~Ingeburg~32827~1:2,945
~~~~
400~100%~Timo~32599~1:2,966
401~100%~Tim~32596~1:2,966
402~100%~Margitta~32148~1:3,007
403~ 71%~Kay~32073~1:3,014
404~100%~Josefine~31744~1:3,046
405~100%~Elmar~31665~1:3,053
406~100%~Ludger~31661~1:3,054
407~100%~Miriam~31026~1:3,116
408~100%~Beatrix~30833~1:3,136
409~100%~Meike~30759~1:3,143
410~100%~Arthur~30654~1:3,154
411~100%~Ursel~30262~1:3,195
412~100%~Valentina~30221~1:3,199
413~100%~Ulla~30196~1:3,202
414~100%~Ida~29957~1:3,227
415~100%~Clemens~29813~1:3,243
416~100%~Heribert~29679~1:3,257
417~100%~Jasmin~29636~1:3,262
418~100%~Walburga~29629~1:3,263
419~100%~Edwin~29619~1:3,264
420~96% ~Ali~29525~1:3,274
421~100%~Albrecht~29257~1:3,304
422~100%~Hella~29060~1:3,327
423~100%~Henry~29016~1:3,332
424~100%~Magdalene~28990~1:3,335
425~100%~Heiner~28957~1:3,339
426~100%~Edelgard~28797~1:3,357
427~100%~Doreen~28690~1:3,370
428~100%~Mark~28630~1:3,377
429~100%~Linda~28362~1:3,409
430~100%~Maike~28001~1:3,453
431~100%~Ella~27875~1:3,468
432~100%~Carolin~27703~1:3,490
433~100%~Nadja~27597~1:3,503
434~100%~Leonhard~27589~1:3,504
435~100%~Helena~27544~1:3,510
436~100%~Ulf~27515~1:3,514
437~100%~Natalie~27333~1:3,537
438~100%~Dora~27332~1:3,537
439~100%~Edda~27067~1:3,572
440~100%~Elsa~27034~1:3,576
441~100%~Nikolaus~26982~1:3,583
442~100%~Eveline~26879~1:3,597
443~100%~Hiltrud~26723~1:3,618
444~100%~Hermine~26666~1:3,626
445~100%~Raimund~26665~1:3,626
446~100%~Mandy~26453~1:3,655
447~100%~Adam~26350~1:3,669
448~100%~Dominik~26080~1:3,707
449~100%~Lotte~26058~1:3,710
450~100%~Helma~25981~1:3,721
451~100%~Alice~25958~1:3,724
452~100%~Margarethe~25726~1:3,758
453~100%~Ilka~25530~1:3,787
454~100%~Mehmet~25093~1:3,853
455~100%~Ronny~25073~1:3,856
456~100%~Friederike~24786~1:3,901
457~100%~Lorenz~24342~1:3,972
458~100%~Esther~24128~1:4,007
459~100%~Detlev~24077~1:4,015
460~100%~Viola~23969~1:4,033
461~100%~Natalia~23909~1:4,044
462~97% ~Alex~23704~1:4,079
463~100%~Karen~23381~1:4,135
464~100%~Annelies~23377~1:4,136
465~100%~Edeltraut~23331~1:4,144
466~100%~Karina~23097~1:4,186
467~100%~Irmtraud~23041~1:4,196
468~100%~Annerose~22939~1:4,215
469~100%~Sen~22886~1:4,224
470~100%~Cordula~22770~1:4,246
471~100%~Nils~22590~1:4,280
472~100%~Lena~21801~1:4,435
473~100%~Janine~21771~1:4,441
474~100%~Rosi~21717~1:4,452
475~100%~Fabian~21662~1:4,463
476~100%~Caroline~21444~1:4,508
477~100%~Volkmar~21437~1:4,510
478~100%~Carina~21430~1:4,511
479~100%~Gerold~21359~1:4,526
480~100%~Tamara~21314~1:4,536
481~100%~Oswald~21290~1:4,541
482~100%~Jörn~21253~1:4,549
483~100%~Lina~21226~1:4,555
484~100%~Benno~21134~1:4,575
485~100%~Susann~21129~1:4,576
486~100%~Annelie~21126~1:4,576
487~100%~Christof~21081~1:4,586
488~100%~Jacqueline~21060~1:4,591
489~100%~Laura~20805~1:4,647
490~100%~Sophie~20803~1:4,647
491~100%~Evelin~20756~1:4,658
492~89% ~Elli~20738~1:4,662
493~100%~Grete~20560~1:4,702
494~100%~Lucia~20510~1:4,714
495~100%~Toni~20452~1:4,727
496~100%~Sergej~20424~1:4,734
497~100%~Mirko~20419~1:4,735
498~100%~Antonio~20402~1:4,739
499~100%~Engelbert~20385~1:4,743
~~~~
500~100%~Lilli~20263~1:4,771
501~100%~Hans-Jörg~20247~1:4,775
502~100%~Maximilian~20180~1:4,791
503~100%~Christopher~20055~1:4,821
504~100%~Marko~19786~1:4,886
505~100%~Heinz-Dieter~19667~1:4,916
506~100%~Vanessa~19638~1:4,923
507~100%~Xaver~19626~1:4,926
508~100%~Annika~19593~1:4,934
509~100%~Emmi~19389~1:4,986
510~100%~Hans-Ulrich~19301~1:5,009
511~100%~Hans-Josef~19263~1:5,019
512~100%~Antonia~19197~1:5,036
513~100%~Boris~18906~1:5,114
514~100%~Wiebke~18886~1:5,119
515~100%~Inga~18873~1:5,123
516~100%~Rosmarie~18809~1:5,140
517~100%~Liesel~18731~1:5,161
518~100%~Mustafa~18718~1:5,165
519~100%~Juergen~18429~1:5,246
520~100%~Uschi~18312~1:5,279
521~100%~Heinz-Jürgen~18253~1:5,297
522~100%~Birgitt~18221~1:5,306
523~100%~Gunda~18216~1:5,307
524~100%~Hendrik~18207~1:5,310
525~100%~Margareta~18174~1:5,320
526~100%~Hermann-Josef~18096~1:5,342
527~100%~Helmuth~18080~1:5,347
528~100%~Enrico~18076~1:5,348
529~100%~Lidia~17941~1:5,389
530~100%~Hans-Günter~17787~1:5,435
531~100%~Viktoria~17739~1:5,450
532~100%~Hans-Hermann~17627~1:5,485
533~100%~Knut~17541~1:5,512
534~100%~Erik~17258~1:5,602
535~100%~Gernot~17253~1:5,604
536~100%~Jenny~17233~1:5,610
537~100%~Dörte~17213~1:5,617
538~100%~Marta~17171~1:5,630
539~100%~Natascha~17156~1:5,635
540~ 81%~Marian~16955~1:5,702
541~100%~Nico~16799~1:5,755
542~100%~Hans-Heinrich~16695~1:5,791
543~100%~Heino~16664~1:5,802
544~100%~Sigrun~16342~1:5,916
545~100%~Ottmar~16334~1:5,919
546~100%~Kristin~16319~1:5,924
547~100%~Peggy~16266~1:5,944
548~53% ~Nicola~16253~1:5,948
549~100%~Janina~16245~1:5,951
550~100%~Denise~16237~1:5,954
551~ 95%~Grit~16154~1:5,985
551~100%~Vladimir~16154~1:5,985
553~100%~Wilhelmine~16136~1:5,991
554~100%~Arne~16073~1:6,015
555~100%~Hubertus~16048~1:6,024
556~100%~Otmar~15905~1:6,078
557~100%~Klemens~15838~1:6,104
558~100%~Eric~15837~1:6,105
559~100%~Traute~15578~1:6,206
560~100%~Svenja~15573~1:6,208
561~100%~John~15465~1:6,251
562~100%~Helge~15464~1:6,252
563~100%~Emilie~15452~1:6,257
564~100%~Hartwig~15420~1:6,270
565~100%~Willibald~15386~1:6,283
566~100%~Käte~15285~1:6,325
567~100%~Gitta~15263~1:6,334
568~100%~Evi~15205~1:6,358
569~100%~Roger~15101~1:6,402
570~100%~Elfi~14950~1:6,467
571~100%~Rosel~14894~1:6,491
572~100%~Anna-Maria~14800~1:6,532
573~100%~Gertraude~14786~1:6,538
574~100%~Mareike~14649~1:6,600
575~100%~Magda~14640~1:6,604
576~100%~Susan~14638~1:6,605
577~100%~Alwin~14636~1:6,605
578~100%~Giesela~14603~1:6,620
579~100%~Isabel~14601~1:6,621
580~ 98%~Hanni~14556~1:6,642
581~100%~Resi~14487~1:6,673
582~100%~Klaudia~14460~1:6,686
583~100%~Ottilie~14444~1:6,693
584~100%~Falk~14382~1:6,722
585~100%~Tino~14341~1:6,741
586~100%~Rebecca~14291~1:6,765
587~100%~Gunnar~14289~1:6,766
588~100%~Siegrid~14276~1:6,772
589~100%~Josefa~14195~1:6,811
590~100%~Joerg~14040~1:6,886
591~100%~Andrej~14028~1:6,892
592~100%~Hilmar~13946~1:6,932
593~100%~Gunther~13934~1:6,938
594~100%~Hilda~13830~1:6,990
595~97% ~Julian~13748~1:7,032
596~100%~Kevin~13742~1:7,035
597~100%~Bernadette~13697~1:7,058
598~100%~Bianka~13616~1:7,100
599~100%~Svetlana~13516~1:7,153
~~~~
600~100%~Ingolf~13487~1:7,168
601~100%~Henriette~13448~1:7,189
602~100%~Tom~13386~1:7,222
603~100%~Siegbert~13323~1:7,256
604~100%~Adele~13285~1:7,277
605~100%~Heinz-Peter~13273~1:7,284
606~100%~Thilo~13270~1:7,285
607~100%~Siegmund~13264~1:7,289
608~100%~Constanze~13243~1:7,300
609~100%~Sylke~13223~1:7,311
610~100%~Galina~13189~1:7,330
611~100%~Ria~13159~1:7,347
612~100%~Jeanette~13113~1:7,373
613~100%~Larissa~13047~1:7,410
614~100%~Valentin~13040~1:7,414
615~100%~Gundula~13027~1:7,421
616~100%~Ahmet~12972~1:7,453
617~100%~Giuseppe~12911~1:7,488
618~100%~Klaus-Jürgen~12897~1:7,496
619~100%~Karl-Josef~12869~1:7,512
620~100%~Isabella~12770~1:7,571
621~100%~Siglinde~12748~1:7,584
622~100%~Annelore~12732~1:7,593
623~100%~Konstantin~12653~1:7,641
624~100%~Ivan~12630~1:7,655
625~100%~Gretel~12577~1:7,687
626~100%~Julius~12537~1:7,711
627~100%~Carla~12494~1:7,738
628~100%~Karoline~12485~1:7,744
629~100%~Dorit~12467~1:7,755
630~100%~Anett~12425~1:7,781
631~100%~Lucie~12397~1:7,798
632~100%~Saskia~12326~1:7,843
633~76% ~Robin~12176~1:7,940
634~100%~Rupert~12156~1:7,953
635~100%~Betty~12129~1:7,971
636~100%~Leni~12042~1:8,028
637~100%~Wladimir~12011~1:8,049
638~100%~Hasan~12008~1:8,051
639~100%~Beatrice~11981~1:8,069
640~100%~Hinrich~11920~1:8,111
641~100%~Hertha~11690~1:8,270
642~100%~Melitta~11673~1:8,282
643~100%~Ivonne~11610~1:8,327
644~100%~Almut~11547~1:8,373
645~100%~Christl~11545~1:8,374
646~100%~Benedikt~11542~1:8,376
647~100%~Hanne~11494~1:8,411
648~100%~Wolf-Dieter~11385~1:8,492
649~100%~Hagen~11379~1:8,496
650~100%~Adrian~11376~1:8,498
651~100%~Marliese~11361~1:8,510
652~100%~Swetlana~11341~1:8,525
653~100%~Kathleen~11330~1:8,533
654~100%~Birte~11306~1:8,551
655~100%~Joseph~11282~1:8,569
656~ 74%~Hauke~11223~1:8,614
657~100%~Pascal~11151~1:8,670
658~100%~Hans-Gerd~11122~1:8,692
659~100%~Isabell~11099~1:8,711
660~100%~Egbert~11086~1:8,721
661~100%~Siegmar~11042~1:8,755
662~100%~Alma~10983~1:8,803
663~100%~Conny~10945~1:8,833
664~100%~Lukas~10935~1:8,841
665~100%~Adalbert~10902~1:8,868
666~100%~Denis~10811~1:8,943
667~100%~Heinz-Josef~10802~1:8,950
668~100%~Luzia~10751~1:8,992
669~100%~Hansjörg~10683~1:9,050
670~100%~Silvio~10679~1:9,053
671~100%~Chris~10619~1:9,104
672~100%~Christin~10618~1:9,105
673~100%~Ekkehard~10555~1:9,159
674~100%~Meta~10527~1:9,184
675~100%~Corina~10458~1:9,244
676~100%~Bastian~10445~1:9,256
677~100%~Anika~10312~1:9,375
678~100%~Imke~10304~1:9,383
679~98% ~Uli~10292~1:9,393
680~100%~Guenter~10267~1:9,416
681~100%~Sofia~10219~1:9,461
682~100%~Ingelore~10213~1:9,466
683~ 85%~Kim~10205~1:9,474
684~100%~Horst-Dieter~10184~1:9,493
685~100%~Ludmilla~10125~1:9,548
686~100%~Ariane~10119~1:9,554
687~100%~Friedrich-Wilhelm~10084~1:9,587
688~100%~Rosina~10043~1:9,626
689~100%~Jeannette~10040~1:9,629
690~100%~Ismail~10039~1:9,630
691~100%~Lilia~10030~1:9,639
692~100%~Wolf~10021~1:9,648
693~100%~Salvatore~10005~1:9,663
694~100%~Ibrahim~9974~1:9,693
695~100%~Bert~9952~1:9,714
696~100%~Tilo~9907~1:9,759
697~100%~Hannes~9832~1:9,833
698~100%~Cäcilia~9825~1:9,840
699~100%~Moritz~9778~1:9,887
~~~~
700~100%~Fatma~9664~1:10,004
701~100%~Igor~9640~1:10,029
702~100%~Susanna~9622~1:10,048
703~100%~Nancy~9607~1:10,063
704~100%~Irena~9604~1:10,066
705~100%~Hans-Otto~9564~1:10,109
706~100%~Gisbert~9409~1:10,275
707~100%~Nelli~9390~1:10,296
708~100%~Thekla~9348~1:10,342
709~100%~Kirstin~9267~1:10,432
710~100%~Gesine~9245~1:10,457
711~100%~Marika~9228~1:10,477
712~100%~Sina~9201~1:10,507
713~100%~Marius~9167~1:10,546
714~100%~Nikolai~9160~1:10,554
715~100%~Nora~9131~1:10,588
716~100%~Steven~9128~1:10,591
717~100%~Sara~9115~1:10,606
718~100%~Jose~9113~1:10,609
719~100%~Jonas~9045~1:10,689
720~100%~Henrik~9037~1:10,698
721~100%~Karl-Friedrich~8954~1:10,797
722~100%~Hüseyin~8917~1:10,842
723~100%~Rolf-Dieter~8912~1:10,848
724~100%~Hedi~8903~1:10,859
725~100%~Teresa~8882~1:10,885
726~100%~Elise~8868~1:10,902
727~100%~Gebhard~8862~1:10,909
728~100%~Carl~8850~1:10,924
729~100%~Theresa~8839~1:10,938
730~100%~Felicitas~8813~1:10,970
731~100%~Aloys~8803~1:10,982
732~100%~Karolina~8801~1:10,985
733~100%~Philip~8774~1:11,019
734~100%~Murat~8754~1:11,044
735~100%~Francesco~8712~1:11,097
736~100%~Babette~8687~1:11,129
737~100%~Liesbeth~8668~1:11,153
738~100%~Malte~8656~1:11,169
739~100%~Sofie~8655~1:11,170
740~100%~Hans-Günther~8636~1:11,195
741~100%~Pauline~8611~1:11,227
742~100%~Ricarda~8607~1:11,232
743~100%~Nathalie~8603~1:11,238
744~100%~Norman~8594~1:11,249
745~100%~Gerti~8544~1:11,315
746~100%~Ullrich~8481~1:11,399
747~76% ~Frieder~8471~1:11,413
748~100%~Ana~8374~1:11,545
749~100%~Reimund~8281~1:11,675
750~100%~Wanda~8244~1:11,727
751~100%~Reinhild~8184~1:11,813
