rank~last_name~counts~probability
246~Bach~31605~1:2,547
247~Freitag~31593~1:2,548
248~Witte~31457~1:2,559
249~Engelhardt~31401~1:2,564
250~Kröger~31325~1:2,570
251~Marquardt~31300~1:2,572
252~Fricke~31089~1:2,590
253~Ahrens~30951~1:2,601
254~Lemke~30926~1:2,603
255~Wittmann~30623~1:2,629
256~Linke~30562~1:2,634
257~Siebert~30509~1:2,639
258~Vetter~30470~1:2,642
259~Kohl~30412~1:2,647
260~Kolb~30356~1:2,652
261~Henning~30317~1:2,655
262~Heinze~30273~1:2,659
263~Noack~30163~1:2,669
264~Gebhardt~30116~1:2,673
265~Renner~29889~1:2,693
266~Reich~29887~1:2,694
267~Baier~29881~1:2,694
268~Nickel~29871~1:2,695
269~Funk~29847~1:2,697
270~Keil~29816~1:2,700
271~Erdmann~29664~1:2,714
272~Kremer~29662~1:2,714
273~Mertens~29481~1:2,731
274~Pieper~29477~1:2,731
275~Martens~29264~1:2,751
276~Berndt~29207~1:2,756
277~Hanke~29151~1:2,762
278~Baum~28960~1:2,780
279~Held~28934~1:2,782
280~Will~28909~1:2,785
281~Münch~28902~1:2,785
282~Conrad~28873~1:2,788
283~Kiefer~28808~1:2,795
284~Bartels~28608~1:2,814
285~Hammer~28586~1:2,816
286~Esser~28567~1:2,818
287~Harms~28444~1:2,830
288~Henke~28426~1:2,832
289~Mann~28368~1:2,838
290~Fuhrmann~28282~1:2,847
291~Schlegel~28259~1:2,849
292~Stoll~28115~1:2,863
293~Kirsch~28056~1:2,869
294~Wiese~28047~1:2,870
295~Jacob~27745~1:2,902
296~Herbst~27684~1:2,908
297~Decker~27631~1:2,914
298~Klose~27619~1:2,915
299~Hamann~27566~1:2,920
~~~
300~Henkel~27331~1:2,946
301~Brückner~27296~1:2,949
302~Dittrich~27246~1:2,955
303~Schrader~27243~1:2,955
304~Neubauer~27178~1:2,962
305~Heine~27125~1:2,968
306~Nolte~26943~1:2,988
307~Krug~26768~1:3,008
308~Stadler~26684~1:3,017
309~Niemann~26666~1:3,019
310~Janßen~26635~1:3,023
311~Krieger~26599~1:3,027
312~Kuhlmann~26550~1:3,032
313~Kluge~26434~1:3,046
314~Adler~26422~1:3,047
315~Karl~26418~1:3,047
316~Röder~26390~1:3,051
317~Wiedemann~26349~1:3,055
318~Konrad~26342~1:3,056
319~Wimmer~26200~1:3,073
320~Schön~26094~1:3,085
321~Philipp~26071~1:3,088
322~Lindemann~25957~1:3,101
323~Burkhardt~25922~1:3,106
324~Blank~25908~1:3,107
325~Hauser~25850~1:3,114
326~Großmann~25672~1:3,136
327~Zimmer~25642~1:3,140
328~Kühne~25631~1:3,141
329~Wahl~25531~1:3,153
330~Fritsch~25500~1:3,157
331~Bader~25476~1:3,160
332~Klaus~25464~1:3,162
333~Popp~25424~1:3,167
334~Steffen~25382~1:3,172
335~Heinemann~25176~1:3,198
336~Strauß~25114~1:3,206
337~Funke~25089~1:3,209
338~Bernhardt~25056~1:3,213
339~Preuß~24927~1:3,230
340~Zander~24924~1:3,230
341~Albert~24886~1:3,235
342~Lohmann~24841~1:3,241
343~Mayr~24806~1:3,245
344~Anders~24788~1:3,248
345~Haupt~24736~1:3,255
345~Hummel~24736~1:3,255
347~Brenner~24718~1:3,257
348~Probst~24685~1:3,261
349~Baur~24615~1:3,271
350~Beier~24588~1:3,274
351~Jost~24545~1:3,280
352~Hartung~24497~1:3,286
353~Burger~24463~1:3,291
354~Feldmann~24371~1:3,303
355~Bode~24337~1:3,308
356~Vollmer~24204~1:3,326
357~Jordan~24137~1:3,335
358~Herold~24001~1:3,354
359~Wetzel~23892~1:3,370
360~Rothe~23882~1:3,371
361~Fleischer~23779~1:3,386
362~Behrendt~23721~1:3,394
363~Wiegand~23679~1:3,400
364~Jacobs~23663~1:3,402
365~Rauch~23572~1:3,415
366~Wild~23538~1:3,420
367~Knoll~23535~1:3,421
368~Wegener~23448~1:3,433
369~Straub~23350~1:3,448
370~Hohmann~23314~1:3,453
371~Voß~23250~1:3,463
372~Merz~23212~1:3,468
373~Reiter~23183~1:3,473
374~Christ~23023~1:3,497
375~Haag~23017~1:3,498
376~Gross~22877~1:3,519
377~Neubert~22792~1:3,532
378~Reichel~22769~1:3,536
379~Schüler~22713~1:3,544
380~Strobel~22699~1:3,547
381~Albers~22681~1:3,549
382~Beer~22677~1:3,550
383~Diehl~22629~1:3,558
384~Ehlers~22579~1:3,566
385~Krauß~22513~1:3,576
386~Betz~22459~1:3,585
387~Hagen~22431~1:3,589
388~Rupp~22423~1:3,590
389~Heck~22422~1:3,590
390~Schade~22388~1:3,596
391~Kroll~22362~1:3,600
392~Weise~22240~1:3,620
393~Schütte~22079~1:3,646
394~Hentschel~22077~1:3,647
395~Stock~22031~1:3,654
396~Benz~21995~1:3,660
397~Rausch~21911~1:3,674
398~Wulf~21891~1:3,678
399~Metz~21880~1:3,679
~~~
400~Rapp~21878~1:3,680
401~Zeller~21876~1:3,680
402~Altmann~21858~1:3,683
403~Steffens~21856~1:3,683
404~Block~21765~1:3,699
405~Geißler~21762~1:3,699
406~Weis~21759~1:3,700
407~Moritz~21726~1:3,705
408~Falk~21722~1:3,706
409~Freund~21711~1:3,708
410~Eder~21670~1:3,715
411~Meister~21505~1:3,744
412~Wunderlich~21496~1:3,745
413~Kessler~21468~1:3,750
414~Seiler~21460~1:3,751
415~Giese~21413~1:3,760
416~Merkel~21293~1:3,781
417~Dörr~21208~1:3,796
418~Bittner~21184~1:3,800
419~Sonntag~21084~1:3,818
420~Jürgens~21082~1:3,819
421~Römer~21073~1:3,820
422~Gerber~21069~1:3,821
423~Hartwig~21043~1:3,826
424~Wieland~21017~1:3,830
425~Heuer~20901~1:3,852
426~Gottschalk~20899~1:3,852
427~Bertram~20864~1:3,859
428~Born~20853~1:3,861
429~Buck~20805~1:3,870
430~Lauer~20791~1:3,872
430~Raab~20791~1:3,872
432~Seeger~20675~1:3,894
433~Hinrichs~20652~1:3,898
434~Völker~20568~1:3,914
435~Timm~20560~1:3,916
436~Heil~20542~1:3,919
437~Schweizer~20508~1:3,926
438~Bühler~20466~1:3,934
439~Pape~20457~1:3,935
440~Pietsch~20375~1:3,951
441~Gabriel~20358~1:3,954
442~Hiller~20342~1:3,958
443~Runge~20321~1:3,962
444~Kellner~20295~1:3,967
445~Eichhorn~20294~1:3,967
446~Scharf~20276~1:3,970
447~Schaefer~20203~1:3,985
448~Bär~20190~1:3,987
449~Wichmann~20188~1:3,988
450~Greiner~20165~1:3,992
451~Eberhardt~20048~1:4,016
452~Keßler~19927~1:4,040
453~Hempel~19920~1:4,041
454~Engelmann~19886~1:4,048
455~Mueller~19865~1:4,053
456~Appel~19785~1:4,069
457~Engels~19773~1:4,071
458~Weigel~19772~1:4,072
459~Moll~19740~1:4,078
460~Geyer~19735~1:4,079
461~Opitz~19659~1:4,095
462~Neuhaus~19629~1:4,101
463~Hecht~19560~1:4,116
464~Schütze~19492~1:4,130
465~Wiesner~19436~1:4,142
466~Winkelmann~19407~1:4,148
467~Mack~19355~1:4,159
468~Radtke~19326~1:4,166
469~Dorn~19316~1:4,168
470~Seidl~19308~1:4,170
471~Lechner~19293~1:4,173
472~Hensel~19208~1:4,191
473~Heise~19206~1:4,192
474~Klemm~19205~1:4,192
475~Brüggemann~19189~1:4,195
476~Weidner~19183~1:4,197
477~Heim~19180~1:4,197
478~Eggert~19175~1:4,198
479~Brandl~19174~1:4,199
480~Scheffler~19159~1:4,202
481~Forster~19135~1:4,207
482~Hagemann~19094~1:4,216
483~Geisler~19090~1:4,217
484~Sauter~19054~1:4,225
485~Eichler~19021~1:4,232
486~Schuler~18992~1:4,239
487~Barthel~18987~1:4,240
488~Schott~18968~1:4,244
489~Oswald~18960~1:4,246
490~Auer~18857~1:4,269
491~Michels~18849~1:4,271
492~Specht~18822~1:4,277
493~Reimer~18761~1:4,291
494~Stumpf~18721~1:4,300
495~Fleischmann~18717~1:4,301
496~Neugebauer~18715~1:4,302
497~Kretschmer~18712~1:4,302
498~Steinbach~18568~1:4,336
499~Gebauer~18557~1:4,338
~~~
500~Brauer~18550~1:4,340
501~Wirtz~18548~1:4,340
502~Springer~18502~1:4,351
503~Bremer~18498~1:4,352
504~May~18464~1:4,360
505~Otte~18426~1:4,369
506~Noll~18342~1:4,389
507~Dreyer~18267~1:4,407
508~Sievers~18254~1:4,410
509~Siegel~18245~1:4,412
510~Weller~18240~1:4,414
511~Cordes~18221~1:4,418
512~Prinz~18214~1:4,420
513~Schroeder~18213~1:4,420
514~Walz~18192~1:4,425
515~Schürmann~18111~1:4,445
516~Schnell~18056~1:4,459
517~Kohler~18049~1:4,460
518~Schaller~18014~1:4,469
519~Börner~17997~1:4,473
520~Baumgartner~17987~1:4,476
521~Singer~17945~1:4,486
522~Drescher~17926~1:4,491
523~Finke~17923~1:4,492
524~Evers~17869~1:4,505
525~Gerhardt~17868~1:4,506
526~Frenzel~17857~1:4,508
527~Horstmann~17804~1:4,522
528~Scholl~17757~1:4,534
529~Rath~17724~1:4,542
530~Uhlig~17698~1:4,549
531~Mielke~17688~1:4,551
532~Kühl~17652~1:4,561
533~Schick~17589~1:4,577
534~Junker~17584~1:4,578
535~Harder~17576~1:4,580
536~Hausmann~17568~1:4,583
537~Riedl~17560~1:4,585
538~Klotz~17549~1:4,587
539~Gerdes~17545~1:4,589
540~Dittmann~17488~1:4,603
541~Biermann~17486~1:4,604
542~Stolz~17480~1:4,606
543~Maas~17477~1:4,606
544~Kranz~17475~1:4,607
545~Langner~17448~1:4,614
546~Haug~17439~1:4,616
547~Michaelis~17437~1:4,617
548~Große~17423~1:4,621
549~Rother~17389~1:4,630
550~Kahl~17324~1:4,647
551~Heitmann~17290~1:4,656
552~Eggers~17272~1:4,661
553~Faust~17225~1:4,674
554~Jensen~17222~1:4,675
555~Bürger~17214~1:4,677
556~Volk~17199~1:4,681
557~Kemper~17191~1:4,683
558~Maaß~17180~1:4,686
559~Pfaff~17167~1:4,690
560~Elsner~17133~1:4,699
561~Petzold~17099~1:4,708
562~Nguyen~17089~1:4,711
563~Eberle~17086~1:4,712
564~Schütt~17081~1:4,713
565~Kasper~17076~1:4,715
566~Haller~17012~1:4,732
567~Schnabel~16997~1:4,736
568~Faber~16976~1:4,742
569~Rösch~16972~1:4,743
570~Geier~16879~1:4,770
571~Rabe~16860~1:4,775
572~Dick~16849~1:4,778
573~Pütz~16774~1:4,799
574~Höhne~16695~1:4,822
575~Schirmer~16694~1:4,822
576~Reichelt~16685~1:4,825
577~Groth~16650~1:4,835
578~Kempf~16639~1:4,838
579~Drews~16632~1:4,840
580~Thieme~16619~1:4,844
581~Fritzsche~16616~1:4,845
582~Wittig~16482~1:4,884
583~Dürr~16458~1:4,892
584~Fries~16446~1:4,895
585~Junge~16445~1:4,895
586~Knapp~16412~1:4,905
587~Abel~16397~1:4,910
588~Koller~16394~1:4,911
589~Endres~16380~1:4,915
590~Kilian~16359~1:4,921
591~Thoma~16357~1:4,922
592~Matthes~16331~1:4,930
593~Ehrhardt~16286~1:4,943
594~Paulus~16258~1:4,952
595~Behr~16186~1:4,974
596~Rademacher~16156~1:4,983
597~Hauck~16128~1:4,992
598~Heinrichs~16121~1:4,994
599~Bohn~16088~1:5,004
~~~
600~Jahnke~16056~1:5,014
601~Thomsen~16013~1:5,028
602~Bahr~15970~1:5,041
603~Lück~15962~1:5,044
604~Korn~15947~1:5,048
605~Wehner~15937~1:5,051
606~Schober~15929~1:5,054
607~Janke~15877~1:5,071
608~Hecker~15826~1:5,087
609~Dreher~15781~1:5,101
610~Rau~15749~1:5,112
611~Sattler~15729~1:5,118
612~Helbig~15716~1:5,123
613~Ullmann~15670~1:5,138
614~Rost~15656~1:5,142
615~Melzer~15654~1:5,143
616~Borchert~15638~1:5,148
617~Schaaf~15620~1:5,154
618~Weiler~15607~1:5,158
619~Götze~15586~1:5,165
620~Eckhardt~15558~1:5,175
621~Reinhold~15555~1:5,176
622~Hellwig~15551~1:5,177
622~Leonhardt~15551~1:5,177
624~Brockmann~15550~1:5,177
625~Klug~15527~1:5,185
626~Kurth~15449~1:5,211
627~Bernhard~15414~1:5,223
628~Klinger~15404~1:5,226
629~Blume~15403~1:5,227
630~Westermann~15310~1:5,258
631~Hildebrand~15303~1:5,261
632~Hering~15279~1:5,269
633~Lippert~15277~1:5,270
634~Heinen~15257~1:5,277
635~Hellmann~15212~1:5,292
636~Just~15209~1:5,293
637~Lehner~15197~1:5,297
638~Pilz~15190~1:5,300
639~Heimann~15128~1:5,322
640~Sperling~15126~1:5,322
641~Knorr~15077~1:5,340
642~Sprenger~15063~1:5,345
643~Trautmann~15015~1:5,362
644~Wacker~14993~1:5,370
645~Pohlmann~14970~1:5,378
646~Friedrichs~14951~1:5,385
647~Huth~14932~1:5,391
648~Wessel~14925~1:5,394
649~Theis~14895~1:5,405
650~Stöhr~14854~1:5,420
651~Heilmann~14837~1:5,426
652~Sieber~14836~1:5,426
653~Claus~14776~1:5,448
654~Höfer~14775~1:5,449
655~Grote~14770~1:5,451
656~Rudolf~14733~1:5,464
657~Augustin~14731~1:5,465
658~Wille~14701~1:5,476
659~Wolters~14687~1:5,481
660~Gehrke~14686~1:5,482
661~Böhmer~14664~1:5,490
662~Hartl~14641~1:5,499
663~Liedtke~14636~1:5,501
664~Burmeister~14626~1:5,504
665~Renz~14617~1:5,508
666~Kunkel~14596~1:5,516
667~Vogler~14564~1:5,528
668~Schwarze~14527~1:5,542
669~Ries~14496~1:5,554
670~Kirchhoff~14492~1:5,555
671~Hofer~14474~1:5,562
672~Balzer~14440~1:5,575
673~Stenzel~14396~1:5,592
674~Hornung~14374~1:5,601
675~Korte~14342~1:5,613
676~Teichmann~14324~1:5,620
677~Amann~14318~1:5,623
678~Höhn~14301~1:5,629
679~Hertel~14270~1:5,642
680~Strauch~14256~1:5,647
681~Kretzschmar~14250~1:5,650
682~Vogl~14246~1:5,651
683~Clemens~14222~1:5,661
684~Lohse~14186~1:5,675
685~Schreiner~14159~1:5,686
686~Nitsche~14157~1:5,687
687~Wagener~14152~1:5,689
688~Lotz~14091~1:5,713
689~Kaminski~14071~1:5,721
690~Bosch~14025~1:5,740
691~Hoyer~14008~1:5,747
692~Schweiger~13975~1:5,761
693~Starke~13950~1:5,771
694~Schönfeld~13936~1:5,777
695~Bartel~13928~1:5,780
696~Klatt~13927~1:5,781
697~Oppermann~13888~1:5,797
698~Metzger~13883~1:5,799
699~Seemann~13875~1:5,802
~~~
700~David~13867~1:5,806
701~Nitschke~13842~1:5,816
702~Schwarzer~13823~1:5,824
703~Hafner~13820~1:5,825
704~Henze~13817~1:5,827
705~Lampe~13816~1:5,827
706~Schöne~13809~1:5,830
707~Roos~13794~1:5,836
708~Engler~13783~1:5,841
709~Kock~13753~1:5,854
710~Diekmann~13748~1:5,856
711~Krieg~13733~1:5,862
712~Hess~13705~1:5,874
713~Rehm~13693~1:5,879
714~Reinhard~13676~1:5,887
715~Otten~13647~1:5,899
716~Holz~13639~1:5,903
717~Schleicher~13611~1:5,915
718~Menke~13589~1:5,924
719~Heß~13564~1:5,935
720~Kersten~13549~1:5,942
721~Eisele~13541~1:5,945
722~Zink~13532~1:5,949
723~Wilde~13527~1:5,951
724~Ruppert~13520~1:5,955
725~Voss~13512~1:5,958
726~Mader~13493~1:5,966
727~Lehnert~13489~1:5,968
728~Veit~13455~1:5,983
729~Behnke~13413~1:6,002
730~Cremer~13393~1:6,011
731~Trapp~13370~1:6,021
732~Heckmann~13351~1:6,030
733~Grau~13322~1:6,043
734~Baumeister~13312~1:6,048
735~Grundmann~13304~1:6,051
736~Hampel~13275~1:6,064
737~Rößler~13260~1:6,071
738~Hagedorn~13254~1:6,074
739~Baumgart~13249~1:6,076
740~Stiller~13172~1:6,112
741~Scheer~13171~1:6,112
742~Ehlert~13156~1:6,119
743~Küster~13145~1:6,124
744~Kolbe~13139~1:6,127
745~Heyer~13118~1:6,137
746~Petri~13090~1:6,150
747~Heider~13083~1:6,153
748~Orth~13076~1:6,157
749~Pfeffer~13068~1:6,161
750~Sachs~13061~1:6,164
751~Späth~13026~1:6,180
752~Yilmaz~13024~1:6,181
753~Brandes~13006~1:6,190
754~Ulbrich~13005~1:6,190
755~Pfister~12987~1:6,199
756~Frick~12952~1:6,216
756~Reinke~12952~1:6,216
758~Wörner~12903~1:6,239
759~Loos~12886~1:6,248
760~Kleine~12880~1:6,250
761~Keck~12874~1:6,253
762~Steinert~12829~1:6,275
763~Brüning~12811~1:6,284
764~Buschmann~12806~1:6,287
765~Stange~12782~1:6,298
766~Schweitzer~12771~1:6,304
767~Ostermann~12769~1:6,305
768~Daniel~12748~1:6,315
769~Schuh~12730~1:6,324
770~Kirschner~12702~1:6,338
771~Brendel~12701~1:6,339
772~Tietz~12679~1:6,350
772~Widmann~12679~1:6,350
774~Baumgärtner~12662~1:6,358
775~Michael~12638~1:6,370
776~Becher~12633~1:6,373
777~Hermes~12630~1:6,374
778~Ebner~12620~1:6,379
779~Wendel~12612~1:6,383
780~Thies~12611~1:6,384
781~Muth~12609~1:6,385
782~Wulff~12608~1:6,385
783~Fritsche~12595~1:6,392
784~Reiß~12570~1:6,405
785~Kastner~12555~1:6,412
786~Schwabe~12545~1:6,417
787~Mende~12516~1:6,432
788~Horst~12462~1:6,460
789~Johannsen~12452~1:6,465
790~Schüller~12442~1:6,470
791~Heuser~12436~1:6,474
792~Jakobs~12409~1:6,488
793~Jaeger~12376~1:6,505
794~Reitz~12373~1:6,507
795~Ewald~12353~1:6,517
796~Niemeyer~12336~1:6,526
797~Stamm~12335~1:6,527
798~Rühl~12333~1:6,528
799~Kling~12324~1:6,532
~~~
800~Hannemann~12304~1:6,543
801~Wilms~12299~1:6,546
802~Helm~12295~1:6,548
803~Mai~12282~1:6,555
804~Cramer~12249~1:6,572
804~Kühnel~12249~1:6,572
806~Riemer~12230~1:6,583
807~Jacobi~12225~1:6,585
808~Weiland~12220~1:6,588
809~Apel~12208~1:6,594
810~Rode~12206~1:6,596
811~Doll~12205~1:6,596
812~Schmidtke~12161~1:6,620
813~Adams~12158~1:6,622
814~Knobloch~12156~1:6,623
815~Hille~12149~1:6,627
816~Merten~12133~1:6,635
817~Buchner~12114~1:6,646
818~Küpper~12113~1:6,646
819~Seibert~12095~1:6,656
820~Haack~12094~1:6,657
821~Eckstein~12085~1:6,662
822~Hölscher~12055~1:6,678
823~Janzen~12043~1:6,685
824~Fürst~12040~1:6,686
825~Hager~12035~1:6,689
826~Budde~11989~1:6,715
827~Baumgarten~11960~1:6,731
828~Steinke~11945~1:6,740
829~Gehrmann~11942~1:6,741
830~Glaser~11940~1:6,743
831~Hacker~11939~1:6,743
832~Bastian~11938~1:6,744
833~Schwartz~11933~1:6,746
834~Köhn~11920~1:6,754
835~Schiffer~11902~1:6,764
836~Eckardt~11899~1:6,766
837~Tiedemann~11890~1:6,771
838~Heidenreich~11883~1:6,775
839~Kugler~11875~1:6,779
840~Böttger~11855~1:6,791
841~Krohn~11834~1:6,803
842~Ebeling~11815~1:6,814
843~Lorenzen~11780~1:6,834
844~Volz~11755~1:6,849
845~Volkmann~11752~1:6,850
846~Eilers~11736~1:6,860
847~Schell~11732~1:6,862
848~Gehring~11730~1:6,863
849~Schauer~11728~1:6,864
850~Reinecke~11720~1:6,869
851~Mühlbauer~11715~1:6,872
852~Berthold~11705~1:6,878
853~Hanisch~11687~1:6,888
854~Mahler~11670~1:6,898
855~Büchner~11669~1:6,899
856~Ebel~11660~1:6,904
857~Weinert~11659~1:6,905
858~Thelen~11610~1:6,934
859~Stern~11600~1:6,940
860~Grund~11575~1:6,955
861~Heidrich~11558~1:6,965
862~Burghardt~11554~1:6,968
863~Gottwald~11553~1:6,968
864~Gläser~11532~1:6,981
865~Pabst~11521~1:6,988
866~Resch~11507~1:6,996
867~Reiser~11494~1:7,004
868~Wieczorek~11487~1:7,008
869~Spies~11479~1:7,013
870~Löhr~11468~1:7,020
871~Hillebrand~11464~1:7,022
872~Hamm~11458~1:7,026
873~Jonas~11452~1:7,030
874~Schröer~11446~1:7,034
875~Ortmann~11435~1:7,040
876~Thiemann~11403~1:7,060
877~Pauli~11397~1:7,064
878~Busse~11385~1:7,071
